会社名,会社コード,年月,現金・預金／現金及び現金同等物,受取手形・売掛金及び契約資産／売掛金及びその他の短期債権,棚卸資産,投資有価証券・関係会社株式・出資金,資産合計,支払手形・買掛金／買掛金及びその他の短期債務,長期借入金・社債・転換社債,負債合計,売上高・営業収益［累計］,売上総利益［累計］_x,営業利益［累計］_x,当期純利益（連結）［累計］_x,投資活動によるキャッシュフロー,財務活動によるキャッシュフロー,配当性向［累計］,ROE,ROA,東京終値,時価総額成長率
ＨＯＹＡ,T7741,2023-03-01,0.394707515,0.139249615,0.102252593,,1028326,0.062840967,0.001133882,0.207834869,0.703650399,,,168788.0,-0.046187688,-0.189232792,23.4,0.164138643,,2003.5,-0.019121789
ＨＯＹＡ,T7741,2024-03-01,0.436317684,0.12678887,0.09893131,,1203623,0.056305837,0.001296087,0.200527075,0.633595403,,,182566.0,-0.029750179,-0.092131839,21.3,0.15168041,,2768.62,0.364396769
セブン＆アイ・ホールディングス,T3382,2007-02-01,0.15111945,0.033691134,0.041976619,0.045470535,3809192,0.080208349,0.135319249,0.483053361,1.401296128,0.3314978101489638,0.0537370597582602,,-0.061950933,0.009776614,,,0.05373706,1752.74,-0.443271332
セブン＆アイ・ホールディングス,T3382,2008-02-01,0.167023527,0.033152202,0.04348853,0.041190425,3886680,0.082693198,0.116400887,0.470489209,1.48002717,0.3283060333857637,0.0488645419157804,,-0.061024834,-0.033482561,39.4,,0.048864542,1324.28,-0.281088039
セブン＆アイ・ホールディングス,T3382,2009-02-01,0.174654822,0.031365741,0.045487328,0.037603097,3727060,0.07989756,0.115408123,0.500766556,1.515926226,0.3292685171615739,0.0498880697663058,,-0.03744721,-0.045546624,55.7,,0.04988807,756.71,-0.207135042
セブン＆アイ・ホールディングス,T3382,2010-02-01,0.188270922,0.032563926,0.043933411,0.045963025,3673605,0.079656904,0.118286533,0.511667422,1.391357264,0.3434977462667499,0.0443460828044232,,-0.031347409,-0.042657825,112.7,,0.044346083,894.1,-0.127120025
セブン＆アイ・ホールディングス,T3382,2011-02-01,0.175459144,0.0327994,0.043168598,0.060922893,3732111,0.07630936,0.118216741,0.523992722,1.371807805,0.3428547822457355,0.0475309385888616,,-0.083620503,-0.015074043,45.2,,0.047530939,951.27,0.098851611
セブン＆アイ・ホールディングス,T3382,2012-02-01,0.182968243,0.069665225,0.039133451,0.046759131,3889358,0.081265854,0.116251834,0.521526432,1.230625723,0.3568000962738992,0.0610194336219878,140559.0,-0.088139225,-0.010428713,42.2,0.036139388,0.061019434,835.96,-0.005873596
セブン＆アイ・ホールディングス,T3382,2013-02-01,0.166800042,0.067055462,0.038073647,0.038348375,4262397,0.077139694,0.120091113,0.532014263,1.171088005,0.3552680660992915,0.0592360189292421,151883.0,-0.079983634,0.002353605,41.0,0.035633241,0.059236019,975.66,0.261596742
セブン＆アイ・ホールディングス,T3382,2014-02-01,0.164814669,0.067978834,0.042008114,0.039303069,4811380,0.079804962,0.144962984,0.538270309,1.170520724,0.3440456193557322,0.0603106988504604,188048.0,-0.059584984,-0.011478412,34.2,0.039084009,0.060310699,1211.66,0.406040776
セブン＆アイ・ホールディングス,T3382,2015-02-01,0.17841674,0.065102427,0.040531033,0.032234481,5234705,0.078801766,0.131327171,0.535615283,1.153636738,0.3498518284972813,0.0568527829681593,182551.0,-0.05162373,-0.015183664,37.3,0.03487322,0.056852783,1523.85,0.143658448
セブン＆アイ・ホールディングス,T3382,2016-02-01,0.202141209,0.065155114,0.038992659,0.025979241,5441691,0.076002478,0.13982014,0.539631523,1.110997298,0.3707981733806352,0.0582760915850329,168681.0,-0.06173614,-0.000424868,46.7,0.030997904,0.058276092,1297.85,0.076762759
セブン＆アイ・ホールディングス,T3382,2017-02-01,0.221841686,0.063141236,0.034936633,0.034156077,5508888,0.07539616,0.142280983,0.550579718,1.059322498,0.3827568604152825,0.0624730001890093,110822.0,-0.067454993,-0.014193427,82.3,0.020116948,0.062473,1535.32,-0.07760875
セブン＆アイ・ホールディングス,T3382,2018-02-01,0.239636939,0.061499741,0.03220921,0.032003203,5494950,0.076436,0.127052839,0.53132549,1.098793438,0.3750684643368503,0.0648673402547113,196896.0,-0.043752536,-0.030666339,43.9,0.035832177,0.06486734,1768.24,0.005085586
セブン＆アイ・ホールディングス,T3382,2019-02-01,0.226841977,0.057992447,0.031236751,0.03312905,5795065,0.071026296,0.138969796,0.538833991,1.17189626,0.3503642573530657,0.0606071225841031,213060.0,-0.096202027,-0.000918713,41.4,0.036765769,0.060607123,1607.66,0.092984895
セブン＆アイ・ホールディングス,T3382,2020-02-01,0.2264063,0.058682947,0.029697742,0.03079431,5996887,0.068501041,0.114236937,0.540224453,1.107968017,0.3619274635822658,0.0638535636018463,235206.0,-0.05303535,-0.035552446,39.9,0.039221353,0.063853564,1510.87,-0.149488438
セブン＆アイ・ホールディングス,T3382,2021-02-01,0.315129544,0.045796703,0.023222816,0.029381306,6946832,0.055462548,0.13352734,0.592427887,0.830121989,0.3965326551428386,0.0635246946356662,194337.0,-0.056734782,0.099403872,48.5,0.027974912,0.063524695,1864.49,0.003277767
セブン＆アイ・ホールディングス,T3382,2022-02-01,0.16255952,0.041850821,0.028470884,0.025244073,8739279,0.055371616,0.294910484,0.63981777,1.001198383,0.3122807366425928,0.0443044557148591,223241.0,-0.286701683,0.107225894,41.9,0.025544558,0.044304456,1886.93,0.376698538
セブン＆アイ・ホールディングス,T3382,2023-02-01,0.158362143,0.04005656,0.026763357,0.023051466,10550956,0.05081748,0.220908702,0.654233986,1.119453346,0.2800440391716308,0.0428844302783528,292169.0,-0.039165077,-0.02562545,35.5,0.027691237,0.04288443,1993.28,0.052245152
セブン＆アイ・ホールディングス,T3382,2024-02-01,0.147160195,0.043821174,0.026989128,0.026201183,10592117,0.049863025,0.205926823,0.631742644,1.083046288,0.2973245675704489,0.0465707377067829,235203.0,-0.040767016,-0.035598644,44.4,0.022205477,0.046570738,2675.73,0.02981924
キヤノン,T7751,2005-12-01,0.24853217,0.17340072,0.126174926,0.025840146,4043553,0.124921325,0.006697575,0.306298693,0.928438678,0.4845366152121722,0.1553045649515435,,-0.09920508,-0.023231796,,,0.155304565,1649.76,0.310912793
キヤノン,T7751,2006-12-01,0.264838901,0.171563596,0.119209892,0.024418416,4521915,0.109037432,0.003491662,0.291581775,0.919247487,0.4956938807373725,0.1700923724468991,,-0.101904835,-0.023770239,,,0.170092372,1681.07,0.399153695
キヤノン,T7751,2007-12-01,0.21158328,0.179227611,0.124866126,0.019963104,4512625,0.113952744,0.001923492,0.303020747,0.993068558,0.5014076128020465,0.1688494929871516,,-0.095838896,-0.133931581,,,0.168849493,1475.68,-0.146367717
キヤノン,T7751,2008-12-01,0.172956528,0.152329988,0.127689528,0.022374427,3969934,0.102456615,0.002121698,0.281856575,1.031291956,0.4733590105518566,0.1211662169611795,,-0.119014573,-0.069916779,44.4,,0.121166217,859.24,-0.514092652
キヤノン,T7751,2009-12-01,0.211533188,0.147604051,0.09700727,0.029646344,3847557,0.088137226,0.001276654,0.251629021,0.834087968,0.4447814269034567,0.0676352151205237,,-0.096228334,-0.03700504,103.1,,0.067635215,907.59,0.383149304
キヤノン,T7751,2010-12-01,0.235049023,0.143687215,0.096584936,0.020465031,3983820,0.096201887,0.001036944,0.294737965,0.930489078,0.4810185111498796,0.1045487861693635,,-0.085880637,-0.070258445,60.0,,0.104548786,898.8,0.107903123
キヤノン,T7751,2011-12-01,0.228640656,0.138592937,0.121276293,0.01317568,3930727,0.096809572,0.000856839,0.309627201,0.905031817,0.4882068053003388,0.1062763515152639,254109.0,-0.065266044,-0.065512817,58.3,0.064646825,0.106276352,728.61,-0.169993672
キヤノン,T7751,2012-12-01,0.175696997,0.148235256,0.139457106,0.014313477,3955503,0.082223424,0.000535204,0.303678445,0.879733374,0.4741570463488005,0.0930677386093635,232445.0,-0.053783299,-0.080833967,67.2,0.058764971,0.093067739,859.8,-0.080903361
キヤノン,T7751,2013-12-01,0.19723785,0.146479726,0.130523415,0.016583269,4242710,0.072396416,0.000341291,0.277165538,0.879480332,0.4819720853946797,0.0903893465688297,239516.0,-0.05897457,-0.052367708,64.6,0.056453544,0.090389347,1302.29,0.049704946
キヤノン,T7751,2014-12-01,0.205452025,0.142983999,0.118406687,0.014611428,4460618,0.069545072,0.000257363,0.295891735,0.835590943,0.4994220943472564,0.0975219813417499,265239.0,-0.060372352,-0.067453882,64.6,0.059462392,0.097521981,1407.51,0.176075892
キヤノン,T7751,2015-12-01,0.147763673,0.135525918,0.113351565,0.015326441,4427773,0.062843104,0.000198971,0.280798045,0.858280449,0.5090121204514099,0.0934696499275972,231333.0,-0.102448567,-0.047473527,74.4,0.052245907,0.09346965,1547.3,-0.047511423
キヤノン,T7751,2016-12-01,0.123264654,0.126988288,0.109123837,0.014338734,5138529,0.072446609,0.118961866,0.417221933,0.661957342,0.4920886071297641,0.0672841025116368,161970.0,-0.162911409,0.069220588,108.7,0.031520697,0.067284103,1518.61,-0.091836081
キヤノン,T7751,2017-12-01,0.138998952,0.127782381,0.10965777,0.009295363,5198291,0.073226759,0.094884646,0.40438598,0.784876222,0.487879088679821,0.0788244651061331,255860.0,-0.031743125,-0.065495371,71.4,0.049220026,0.078824465,1817.56,0.283751148
キヤノン,T7751,2018-12-01,0.106332222,0.127448609,0.124764847,0.008685846,4899465,0.071944386,0.073877862,0.384032134,0.806605823,0.4644694487791683,0.0867807356240749,266742.0,-0.039925788,-0.072422193,68.4,0.054443091,0.086780736,1494.09,-0.281839164
キヤノン,T7751,2019-12-01,0.086509031,0.119489689,0.122541083,0.010134499,4771918,0.063980982,0.074883936,0.395635047,0.753009377,0.4480654128699003,0.0485403524727555,139347.0,-0.04789856,-0.048741408,136.2,0.029201468,0.048540352,1721.36,-0.014376178
キヤノン,T7751,2020-12-01,0.088151541,0.118205064,0.121671847,0.010808079,4625614,0.065679713,0.00104505,0.398125092,0.683205084,0.4353677865910944,0.0349805378890167,95943.0,-0.033603971,-0.039659384,100.4,0.020741681,0.034980538,1804.68,-0.341879265
キヤノン,T7751,2021-12-01,0.084743736,0.109965127,0.136936084,0.012832759,4750888,0.071271729,0.037835032,0.347821081,0.739515855,0.463315285067814,0.0802417744624301,230840.0,-0.043624687,-0.056277058,48.7,0.048588815,0.080241774,1992.33,0.349068408
キヤノン,T7751,2022-12-01,0.071377266,0.124972868,0.158631585,0.012781399,5095530,0.069851419,0.000474337,0.342751392,0.791166768,0.4533898031807202,0.0876613019650177,260084.0,-0.035486004,-0.028818199,50.3,0.051041603,0.087661302,1891.71,0.111874206
キヤノン,T7751,2023-12-01,0.074634035,0.121010003,0.147118928,0.014493471,5416577,0.057218793,0.000545363,0.334319996,0.771884532,0.4709215943086918,0.0897796014897971,284421.0,-0.050838749,-0.028935064,52.6,0.052509365,0.089779601,2366.39,0.231939164
アドバンテスト,T6857,2005-03-01,0.407677352,0.198389994,0.099690332,0.026188719,296769,0.078161803,0.000134785,0.303333569,0.806819445,0.5155592864988577,0.2535885966780683,,-0.0277994,-0.21240763,,,0.253588597,1182.18,0.016010468
アドバンテスト,T6857,2006-03-01,0.450216092,0.204358337,0.085270942,0.034988141,350776,0.09289119,2.85e-05,0.264695988,0.723886469,0.5217862178149195,0.2538496073597404,,-0.024351723,-0.052272675,,,0.253849607,1728.16,0.574318195
アドバンテスト,T6857,2007-03-01,0.536050593,0.148670484,0.087276936,0.031033862,366374,0.079413386,,0.195365938,0.641453815,0.5373938352084149,0.241655745238541,,-0.021871093,-0.009995251,,,0.241655745,1713.61,-0.205815406
アドバンテスト,T6857,2008-03-01,0.493324048,0.101006415,0.08980394,0.032656587,298684,0.039389455,,0.148986889,0.611907568,0.5139330404285237,0.1242893957880799,,-0.054646382,-0.156586895,55.1,,0.124289396,1212.96,-0.545150258
アドバンテスト,T6857,2009-03-01,0.521902019,0.054439545,0.048188895,0.033054702,202059,0.023592119,,0.190256311,0.379354545,0.2585059750560977,-0.6452147367322444,,-0.160878753,-0.044195012,,,-0.645214737,773.66,-0.430006838
アドバンテスト,T6857,2010-03-01,0.511170712,0.085740182,0.087934571,0.042811786,188663,0.060584216,,0.203648834,0.28211679,0.4871395021136684,-0.2186754344762799,,0.05737214,-0.009556723,,,-0.218675434,978.81,0.599163307
アドバンテスト,T6857,2011-03-01,0.417737034,0.126774702,0.130290829,0.041217445,180312,0.065048361,,0.233927858,0.552564444,0.4864805186984363,0.0613344842122167,3163.0,-0.032321753,-0.066706597,55.5,0.017541839,0.061334484,869.38,-0.310209214
アドバンテスト,T6857,2012-03-01,0.265561567,0.110360997,0.136096996,0.02704515,219226,0.071428571,,0.399925191,0.643390839,0.4874085417730134,0.0059341500765696,-2195.0,-0.171831808,0.045099578,,-0.010012517,0.00593415,854.35,-0.217764853
アドバンテスト,T6857,2013-03-01,0.202505377,0.119757001,0.141227856,0.026264328,225515,0.04602798,0.110857371,0.373695763,0.589331087,0.5185736966057952,0.0006019427702911,-3821.0,-0.050985522,-0.012921535,,-0.016943469,0.000601943,1034.71,0.168882181
アドバンテスト,T6857,2014-03-01,0.300174892,0.089325491,0.131386607,0.016275407,229856,0.053742343,0.239928477,0.494239872,0.486730823,0.4409535386760578,-0.3250773163624663,-35540.0,-0.020495441,0.118343659,,-0.154618876,-0.325077316,1202.89,-0.241910581
アドバンテスト,T6857,2015-03-01,0.418347003,0.113524012,0.163606117,,233237,0.12721395,0.190758756,0.563491213,0.702302808,0.5601545759235179,0.1029163080041269,16753.0,-0.005616605,-0.005565155,15.6,0.0718284,0.102916308,1543.11,0.484071866
アドバンテスト,T6857,2016-03-01,0.405937724,0.133071356,0.161139648,,210451,0.10501732,0.212011347,0.555150605,0.770302826,0.5642738617367112,0.0777060162481262,6694.0,-0.011380321,-0.064295252,52.2,0.031807963,0.077706016,1347.2,-0.311839819
アドバンテスト,T6857,2017-03-01,0.411583615,0.140114765,0.16879315,,231603,0.123007906,0.128430979,0.527134795,0.673203715,0.5755663305882655,0.0891826368044331,14201.0,-0.015202739,-0.004326369,30.8,0.061316271,0.089182637,1512.6,0.841992097
アドバンテスト,T6857,2018-03-01,0.408443622,0.148998857,0.19495284,,254559,0.1699331,,0.510486763,0.814047038,0.5143637530582995,0.1181673848945339,18103.0,-0.009149156,-0.059856458,31.4,0.071115287,0.118167385,1716.3,0.146358721
アドバンテスト,T6857,2019-03-01,0.393798017,0.170024296,0.187467989,,304580,0.144270799,,0.34752446,0.927362269,0.5453557368227264,0.2289276913926416,56993.0,-0.052252282,-0.045058769,30.4,0.187120182,0.228927691,1591.64,0.120845011
アドバンテスト,T6857,2020-03-01,0.358941134,0.130491853,0.165674004,,355777,0.131149568,,0.349446423,0.775468903,0.5672359674367692,0.2127918693411237,53532.0,-0.109110482,-0.050357387,30.4,0.150465186,0.212791869,1403.04,0.726485639
アドバンテスト,T6857,2021-03-01,0.352933104,0.134932484,0.152233219,,422641,0.138552578,,0.33662612,0.740082008,0.5380336265022108,0.2261140896898548,69787.0,-0.039823396,-0.071964149,33.3,0.165121357,0.22611409,1954.0,1.024795707
アドバンテスト,T6857,2022-03-01,0.235663923,0.166071688,0.192063409,,494696,0.142212591,0.024740447,0.404440303,0.842741805,0.5658585611452119,0.275206823682361,87301.0,-0.094819849,-0.138945939,26.7,0.176474181,0.275206824,1946.4,-0.000131654
アドバンテスト,T6857,2023-03-01,0.142508464,0.170189796,0.281698166,,600224,0.14871448,0.033320894,0.385739324,0.933303233,0.5695575259152682,0.2993389754565853,130400.0,-0.044493389,-0.129008503,19.4,0.217252365,0.299338975,2003.5,0.242841443
アドバンテスト,T6857,2024-03-01,0.158965122,0.132376581,0.304499657,,671229,0.114510845,0.111948381,0.357629065,0.724800329,0.5057070093544389,0.1677838140047317,62290.0,-0.041625138,0.016030297,40.6,0.092799973,0.167783814,2768.62,1.358728715
武田薬品工業,T4502,2005-03-01,0.168745224,0.088555787,0.037150821,0.118802484,2545435,0.027794856,0.002184695,0.196109899,0.441166245,0.7513900762271141,0.3430914725368668,,-0.028405754,-0.02903708,,,0.343091473,1182.18,0.095861437
武田薬品工業,T4502,2006-03-01,0.148147746,0.077796557,0.032297339,0.127523507,3042294,0.025702644,0.001141573,0.212560325,0.398451629,0.76728232059376,0.3322939068987392,,0.00215824,-0.029349563,,,0.332293907,1728.16,0.317257978
武田薬品工業,T4502,2007-03-01,0.125447966,0.085264415,0.034274033,0.128444222,3072501,0.025203572,0.000667209,0.198986103,0.424789772,0.7857270372297185,0.3512960410430236,,0.037881843,-0.102828933,,,0.351296041,1713.61,0.167361118
武田薬品工業,T4502,2008-03-01,0.08406618,0.087105896,0.04075803,0.102754767,2849279,0.02543275,0.000438707,0.184869927,0.482508733,0.7973300882599822,0.3077701370815579,,0.035710438,-0.091981866,40.1,,0.307770137,1212.96,-0.332925422
武田薬品工業,T4502,2009-03-01,0.083158466,0.109547611,0.047698925,0.068520333,2760188,0.024682014,0.000458302,0.255905757,0.557330153,0.8117816913860171,0.1992204563892413,,-0.27797237,-0.154279346,62.1,,0.199220456,773.66,-0.399735531
武田薬品工業,T4502,2010-03-01,0.094407415,0.099405513,0.048771745,0.070076443,2823274,0.025792041,4.96e-06,0.233249766,0.519242907,0.8055451528515346,0.2866453155430041,,-0.041625786,-0.052437702,47.7,,0.286645316,978.81,0.166216713
武田薬品工業,T4502,2011-03-01,0.07820013,0.105510619,0.049212928,0.059222969,2786402,0.029810846,0.000448607,0.233184587,0.509397065,0.7762538000612942,0.2586218679216703,250247.0,-0.035621206,-0.052592555,57.3,0.089810092,0.258621868,869.38,-0.044645318
武田薬品工業,T4502,2012-03-01,0.060073581,0.096358991,0.054518413,0.0521933,3577030,0.028501299,0.08425789,0.420786239,0.421839347,0.7129135043858835,0.1756387961816702,127270.0,-0.305830256,0.110088258,114.4,0.035579801,0.175638796,854.35,-0.060328083
武田薬品工業,T4502,2013-03-01,0.134626147,0.092528518,0.056571458,,4052556,0.041917003,0.143766798,0.423009577,0.384203204,0.7020908731828093,0.041742961647522,150695.0,-0.032344279,-0.037557038,95.6,0.037185178,0.041742962,1034.71,0.379783881
武田薬品工業,T4502,2014-03-01,0.145770849,0.094245224,0.055662286,,4569144,0.040467098,0.154203938,0.443958212,0.370241122,0.7101925003768432,0.0823285658973154,109558.0,-0.033716819,0.021120367,133.2,0.023977798,0.082328566,1202.89,-0.044583533
武田薬品工業,T4502,2015-03-01,0.151796754,0.103505849,0.061066638,,4296192,0.039751948,0.146505557,0.486481051,0.413813908,0.7069507442806487,-0.0727034847093975,-143034.0,0.021262318,-0.07006158,,-0.033293209,-0.072703485,1543.11,0.301322752
武田薬品工業,T4502,2016-03-01,0.118048108,0.108621801,0.066423733,,3824085,0.049969862,0.14114749,0.474069483,0.472630185,0.7038914936443843,0.0723855220103376,83480.0,-0.018620925,-0.032645456,176.0,0.021830061,0.072385522,1347.2,-0.147716277
武田薬品工業,T4502,2017-03-01,0.073492096,0.097406272,0.052003615,,4346794,0.055356431,0.138001019,0.551631616,0.398466318,0.677402686179564,0.0899898444098932,115513.0,-0.150844738,0.066691911,122.3,0.026574302,0.089989844,1512.6,-0.024300274
武田薬品工業,T4502,2018-03-01,0.071721576,0.102337949,0.051855818,,4106463,0.058507528,0.240022618,0.508723444,0.431157178,0.7199026732658169,0.1365629859064879,186708.0,-0.02273051,-0.079442089,75.2,0.045466871,0.136562986,1716.3,0.071168873
武田薬品工業,T4502,2019-03-01,0.050902962,0.053789546,0.066677672,,13792773,0.023736634,0.345543641,0.624006645,0.152052383,0.6892420647484484,0.1133331489626287,135080.0,-0.20559303,0.2136073,128.0,0.009793535,0.113333149,1591.64,0.629556569
武田薬品工業,T4502,2020-03-01,0.049731638,0.059043713,0.059246036,,12821094,0.024866521,0.351490052,0.631272807,0.256701027,0.6688843056063646,0.0305081326256658,44290.0,0.022784249,-0.07840306,633.6,0.003454464,0.030508133,1403.04,-0.265471271
武田薬品工業,T4502,2021-03-01,0.074829622,0.060646935,0.05838475,,12912293,0.026628733,0.357273336,0.599050533,0.2476564,0.6890661489793647,0.1592554534162733,376171.0,0.030477158,-0.084288205,74.8,0.029132782,0.159255453,1954.0,0.190503054
武田薬品工業,T4502,2022-03-01,0.064478209,0.052864095,0.064741602,,13178018,0.039178653,0.314267138,0.56871185,0.270830257,0.6898727544868235,0.1291239073288193,230166.0,-0.015034507,-0.081215931,122.3,0.017465905,0.129123907,1946.4,-0.131718089
武田薬品工業,T4502,2023-03-01,0.038224642,0.046528201,0.070674571,,13957750,0.046514159,0.28964131,0.54472089,0.288547796,0.6911039613375914,0.1217896162312991,317038.0,-0.043495692,-0.050806756,88.1,0.02271412,0.121789616,2003.5,0.231713843
武田薬品工業,T4502,2024-03-01,0.030300238,0.044239341,0.08007715,,15108792,0.036238569,0.296284508,0.518558201,0.282204031,0.6653945506339237,0.0502080087959881,144197.0,-0.030701462,-0.0234576,204.2,0.009543914,0.050208009,2768.62,0.007868925
オリエンタルランド,T4661,2005-03-01,0.072214885,0.017350172,0.012267049,0.035433429,660224,0.022090987,0.25597373,0.409724578,0.501487374,0.1996562909626873,0.1043842534144382,,-0.031973997,-0.014888886,,,0.104384253,1182.18,-0.054094953
オリエンタルランド,T4661,2006-03-01,0.066539615,0.017188206,0.012569815,0.054217412,718865,0.020469768,0.30603799,0.477028371,0.463070257,0.1898673716148219,0.0919356534538954,,-0.088454717,0.041952244,,,0.091935653,1728.16,-0.02012374
オリエンタルランド,T4661,2007-03-01,0.036287534,0.01744854,0.012811316,0.063111985,699772,0.02196001,0.31436525,0.44981937,0.49170587,0.1953778459785748,0.0991333461209827,,-0.097058756,-0.051499631,,,0.099133346,1713.61,0.026661097
オリエンタルランド,T4661,2008-03-01,0.069175042,0.017638626,0.013942461,0.025605181,757542,0.020298545,0.237586827,0.487578246,0.452015862,0.1885018734248191,0.0909523656551438,,-0.078642504,0.06979679,38.7,,0.090952366,1212.96,-0.192138707
オリエンタルランド,T4661,2009-03-01,0.02390731,0.024336774,0.01655682,0.022927452,644991,0.025361594,0.215795259,0.420674087,0.60348439,0.2648506584592618,0.1030104664964212,,0.008916403,-0.202885001,35.6,,0.103010466,773.66,0.046255197
オリエンタルランド,T4661,2010-03-01,0.05565527,0.027543937,0.018272123,0.027039945,615090,0.022856818,0.174787429,0.404196134,0.603836837,0.2662365985127108,0.1128767359334866,,-0.036947439,-0.08629794,35.7,,0.112876736,978.81,-0.009353788
オリエンタルランド,T4661,2011-03-01,0.045047804,0.015749155,0.021403189,0.030556841,574634,0.020693172,0.160470839,0.377381081,0.619838019,0.2838227862316806,0.1506653939019596,22897.0,-0.043885325,-0.106104059,37.7,0.039846259,0.150665394,869.38,0.120410023
オリエンタルランド,T4661,2012-03-01,0.107365216,0.028657305,0.018613608,0.035202981,619493,0.025722647,0.216221975,0.381616903,0.581217221,0.3099594512025773,0.185866244514803,32105.0,-0.118989238,-0.005625568,26.0,0.051824669,0.185866245,854.35,0.194737382
オリエンタルランド,T4661,2013-03-01,0.135132043,0.029686794,0.021716315,0.049786132,655544,0.029961376,0.159639933,0.340605665,0.603355381,0.3276143666914438,0.2059712888659658,51484.0,-0.069220373,-0.052650928,19.5,0.07853634,0.205971289,1034.71,0.735653061
オリエンタルランド,T4661,2014-03-01,0.140726339,0.0312247,0.021983694,0.050377856,664538,0.030421135,0.079527431,0.257082364,0.712633439,0.3642614005895618,0.2417604925966907,70571.0,-0.035146222,-0.117176143,14.2,0.106195624,0.241760493,1202.89,0.017252269
オリエンタルランド,T4661,2015-03-01,0.200603771,0.033076137,0.023226691,0.063501736,746641,0.025226314,0.071473439,0.244442778,0.624518343,0.3653662626986152,0.237201661623321,72063.0,-0.091208492,-0.014875958,16.3,0.096516296,0.237201662,1543.11,1.358606988
オリエンタルランド,T4661,2016-03-01,0.258109662,0.031767267,0.021120173,0.06888585,810268,0.023107169,0.06521546,0.228723089,0.574319855,0.367753082068881,0.2307001351662071,73928.0,-0.146561385,-0.014580361,15.9,0.091238974,0.230700135,1347.2,-0.113007095
オリエンタルランド,T4661,2017-03-01,0.31042789,0.022209984,0.020297765,0.068653962,849798,0.020590776,0.065679138,0.212146887,0.562190073,0.3730083642422365,0.2368445289148253,82374.0,-0.039575287,-0.033876286,15.1,0.096933648,0.236844529,1512.6,-0.202534378
オリエンタルランド,T4661,2018-03-01,0.325418674,0.021950799,0.019734855,0.057716656,910673,0.019279148,0.060108294,0.207206099,0.526292094,0.3682774161241863,0.2301055750292104,81191.0,-0.049393141,-0.036615778,16.2,0.089154964,0.230105575,1716.3,0.638609277
オリエンタルランド,T4661,2019-03-01,0.359074806,0.021002325,0.016475265,0.059841838,1051455,0.018932812,0.078276293,0.236104256,0.499899663,0.3792440194664607,0.2459524144727579,90286.0,-0.128735895,0.034809859,15.3,0.085867698,0.245952414,1591.64,0.183781107
オリエンタルランド,T4661,2020-03-01,0.258411657,0.007148858,0.019875308,0.048219415,1010651,0.01377429,0.081618679,0.188387485,0.459555277,0.3527807083647324,0.2085520508127893,62217.0,0.020317597,-0.05467466,23.2,0.061561322,0.208552051,1403.04,0.077840511
オリエンタルランド,T4661,2021-03-01,0.189643092,0.011571749,0.020692671,0.049067484,1040465,0.008719178,0.146438371,0.269607339,0.163946889,0.0052878104829963,-0.2696021245039013,-54190.0,-0.154486696,0.085273411,,-0.052082496,-0.269602125,1954.0,0.287808398
オリエンタルランド,T4661,2022-03-01,0.183892669,0.014334556,0.013758598,0.043547425,1086884,0.011191627,0.218423493,0.304141932,0.253686686,0.2384378808100737,0.0280457552370452,8067.0,-0.127873812,0.045021364,113.8,0.007422137,0.028045755,1946.4,0.313953916
オリエンタルランド,T4661,2023-03-01,0.176749537,0.018299612,0.019072975,0.042874822,1206419,0.016830803,0.170261742,0.312271276,0.400460371,0.3854649851073122,0.230167058906324,80734.0,-0.119714627,-0.009067331,16.2,0.066920382,0.230167059,2003.5,-0.027913672
オリエンタルランド,T4661,2024-03-01,0.210326037,0.021292562,0.014388861,0.051375612,1355215,0.017533011,0.10422848,0.299326675,0.456379984,0.4034273629612623,0.2674840297303284,120225.0,-0.015691237,-0.033666245,17.7,0.088712881,0.26748403,2768.62,0.14423055
富士通,T6702,2005-03-01,0.124919029,0.226633826,0.131451641,0.130256926,3640198,0.202181585,0.239886676,0.719466633,1.308379105,0.2624963807742529,0.0336340763830376,,-0.004156093,-0.05824793,,,0.033634076,1182.18,0.08693981
富士通,T6702,2006-03-01,0.110668375,0.23253731,0.107353805,0.166388023,3807131,0.198838968,0.182227772,0.713675468,1.258537203,0.264638887543891,0.0378777380214951,,-0.061643269,-0.05459229,,,0.037877738,1728.16,0.379555557
富士通,T6702,2007-03-01,0.112825086,0.267272253,0.104567916,0.127279191,3943724,0.209148764,0.131745274,0.705679454,1.293235277,0.2585242863806509,0.0357023883354316,,-0.03830973,-0.059576431,,,0.035702388,1713.61,-0.145797931
富士通,T6702,2008-03-01,0.072412789,0.266333295,0.100238019,0.102980065,3821963,0.202033353,0.190244908,0.704294364,1.394797647,0.2572385532179111,0.0384532341374242,,-0.074288003,0.016307065,34.3,,0.038453234,1212.96,-0.126670112
富士通,T6702,2009-03-01,0.151656961,0.262958949,0.095114125,0.076226993,3221982,0.164093716,0.141713082,0.71272279,1.456554071,0.25601561988932,0.0146541938818974,,-0.069712059,-0.014864763,,,0.014654194,773.66,-0.489529936
富士通,T6702,2010-03-01,0.099977665,0.285419592,0.099843838,0.052953005,3228051,0.194230512,0.110588711,0.706208793,1.449642214,0.2656484566041937,0.0201672436846607,,0.00031598,-0.125558735,17.7,,0.020167244,978.81,0.641755714
